timeStamp,language,country,city,coordinates,favorites,retweets,user,user desc,user location,text,age,sentiment,sign
2015-03-06 16:03:27,en,United States,"Beverly, MA","[-70.87576653, 42.54847444]",0,0,sheriduun,Suffolk University --,Boston,Why car decides to shit the bed when my dad leaves for Florida AWESOME,13-17,0.4
2015-03-06 15:06:54,en,United States,"Boston, MA","[-71.0467945, 42.3485779]",0,0,lysee006,,,Car overheated and was stuck in the tunnel in Boston. Not a good start to the day. Literally right across from PAX and waiting for roadside,13-17,-0.03214285714285714
2015-03-06 14:47:19,en,United States,"Boston, MA","[-71.0570536, 42.3587993]",1,0,Lauamber,"@Nanigans Account Manager, @bridgestateu grad, compulsive shopper, iced coffee enthusiast. Lover of reality TV, baby animals and candid pictures","Boston, MA",Its -2 and I have a walk sign.. don't roll your eyes at me because you have to wait 5 seconds in your warm car to take a right on red #DONT,13-17,0.29523809523809524
2015-03-06 14:27:41,en,United States,"Boston, MA","[-71.13441695, 42.35027572]",2,0,DylanMorpurgo,"@David_Project Campus Coordinator - Traveler, Politico, @TempleUniv Alumnus Opinions are my own.","Boston, MA","Yeah @CNN I use ""car run over attack"" all the time to refer to terror attacks. How about you just call it like it is? http://t.co/mC5jgtMl4i",13-17,0.0
2015-03-06 12:59:12,en,United States,"Randolph, MA","[-71.032728, 42.1812022]",3,1,Mrnibbs23,,"Randolph, MA",@IronChefBob in the car heading to PAX and up town funk came on! Hot damn,18-25,0.25
2015-03-06 12:30:50,en,United States,"Woburn, MA","[-71.1343327, 42.5066151]",0,0,S_Ortiz34,trapping out in my cubicle,,There def has to be a lighter somewhere in my car,18-25,0.0
2015-03-06 12:24:30,en,United States,"Natick, MA","[-71.33155044, 42.30371002]",0,0,itskm_1,Just do it. Be happy and smile. Eat.Sleep.Gym.Repeat. kimberlyymark@gmail.com IG: km1_,"Hingham, MA",Went to two different car wash place this morning and both close! #aforeffort,18-25,0.0
2015-03-06 11:56:24,en,United States,"Danvers, MA","[-70.94702323, 42.56113842]",1,1,_anastasiabida_,,,@Persianflamesxo how you gonna tell me the day i DONT have the car lets go next week too?,13-17,0.0
2015-03-06 10:55:02,en,United States,"Woburn, MA","[-71.13561999, 42.50133314]",0,0,jmillerhendry,,,"When I requested a car with seat warmers, my dad added he wanted an easy bake oven, too. Jokes on us https://t.co/0GUbmtZFK4",13-17,0.43333333333333335
2015-03-06 05:28:56,en,United States,"Newton, MA","[-71.24322508, 42.33933627]",1,0,kayygee3,assistant to the regional manager.,,@Things4WhitePpl: Slowing down when they see a cop car even when it's on the other side of the freeway @whattheefrankk mom,13-17,-0.14027777777777778
2015-03-06 04:53:08,en,United States,"Somerville, MA","[-71.09597652, 42.39192083]",0,0,DeGarmo2,#PS4 #PS3 #PatsNation #LindseyStirling #TheWalkingDead #TeamCrappyMusic - Check out my crazy amazing YouTube videos! http://t.co/GrxG7L7Occ,North Shore of Boston,"That moment when you're sitting in your car, playing on your phone at 11:45pm when someone you know sneaks up and slams on the window ",13-17,0.0
2015-03-06 04:13:05,en,United States,"Boston, MA","[-71.06253943, 42.3169584]",1,0,Doquinn76,Aspiring Actor/Producer. Full-time tease/flirt! Co-Host of @TheSpilledTea. Like my book @WhoIAmbook at http://t.co/mnYwkGcQva; buy below.,"Boston, MA, USA",@PatrickJonesJr and how's that gonna fit in your car?,13-17,0.4
2015-03-06 04:12:58,en,United States,"East Cambridge, Cambridge","[-71.09916369, 42.36162903]",2,0,NickPerham,508,In circles.,Phones about to die and I'm stumbling around half turnt looking for Skinny's car in the middle of Cambridge RIP me,18-25,-0.08333333333333333
2015-03-06 03:25:34,en,United States,"Brockton, MA","[-71.00786009, 42.07809689]",0,2,same_mistakesxo,,MA,the fact that I don't have my L or a car makes everything a struggle,18-25,0.0
2015-03-06 03:08:15,en,United States,"Boston, MA","[-71.0526696, 42.3319535]",0,0,jeffm8_bs,just a dude living in boston,"boston, ma","@MassGovernor bro ""@businessinsider: If you live in California, you can now buy car insurance with this Google tool http://t.co/55uTfCCEky""",18-25,0.13636363636363635
2015-03-06 01:37:38,en,United States,"Boston, MA","[-71.07995883, 42.34573989]",3,0,GracieTracy,http://t.co/IR7VE2MdPX,"Boston, MA","Someone's car alarm has been BLARING and if it wakes these babies I finally just got to sleep, I'm gonna go ballistic.",18-25,0.0
2015-03-06 01:05:16,en,United States,"Beverly, MA","[-70.83816146, 42.55289349]",15,1,car_ol_ine,Endicott College,413 | 978 ,"American idol was only good with Paula Abdul, Simon Cowell and Randy Jackson #truestory",13-17,0.2333333333333333
2015-03-06 00:36:44,en,United States,"Boston, MA","[-71.0142913, 42.365787]",0,0,alexmaxham,"Head Editor at @AndroidHeadline. Send Android-related tips to alexander.maxham@androidheadlines.com #GoBlue #Android

ALL OPINIONS ARE MINE!","Detroit, MI",My next car will likely be a Hyundai since they are like the only ones with Android Auto coming soon,13-17,0.0
2015-03-06 00:22:52,en,United States,"Government Center, Boston","[-71.05883565, 42.36003595]",4,3,streetcartracks,"The home and continuation of Streetcar Tracks, a documentary film serving as a Reconstruction of Boston's Lost Streetcar Empire","Boston, MA","Testifier: Graduated NEU, late night service and car free life key to staying in Boston.",18-25,0.03333333333333335
2015-03-06 00:15:38,en,United States,"Danvers, MA","[-70.9742215, 42.5694875]",0,0,Weenus420,,,Who says oeople in Massachusetts suck been stuck on the side of the rode for 3 hours waiting for tripple a and a car of ladies pulks up,13-17,0.0
2015-03-06 00:04:24,en,United States,"Boston, MA","[-71.09823667, 42.31714557]",1,1,PrettyBanks_,I NEVER trip cause thats to close to falling ,,@BADDERRthanYUH: Sis's car is cute ,18-25,0.5
2015-03-05 23:28:20,en,United States,"Westwood, MA","[-71.2248225, 42.2177385]",0,0,MagWolf11,,,I swear people put child on board stickers in their car to justify driving like assholes,13-17,0.0
2015-03-05 23:23:55,en,United States,"Boston, MA","[-71.16721421, 42.35510196]",0,0,dens13,"Licensed social worker, certified personal trainer, triathlete, runner, EnergyBits ambassador & owner of Lucky13Fitness. Say hi :-)","Boston, you're my home",Lately I've been listening to my old #DaveMatthews #cd in my car. Hello 2001,18-25,-0.09999999999999999
2015-03-05 22:08:39,en,United States,"Quincy, MA","[-71.0057968, 42.23945552]",0,0,tommclaughlin19,Authorized by the president to do hood rat shit #ArizonaIcedOutBoiz #YoungBloodBoiz #ManualEntertainer #StreetKings,The U,My moms rental car has an aux but she won't even let me bump Migos smh,26-35,0.0
2015-03-05 21:14:24,en,United States,"Watertown, MA","[-71.181685, 42.36455777]",2,0,Paige_Gilbs98,"I vow that as long as there is breath in my body, their sacrifice will not be in vain.","Watertown, Ma",worst part of working at a car dealership is the smell of a bad catalytic converter which stays allllllll day long,13-17,-0.5833333333333333
2015-03-05 20:58:11,en,United States,"Reading, MA","[-71.1218971, 42.51232]",0,0,LeanneeeHope,Certified Makeup Artist. Motives Cosmetics. Owner/ MUA Leanne Sorrentino Makeup. http://t.co/dOHa7fOHmY,"Reading, Mass",I feel like Ace Ventura bouncing around in the car on these damn streets,18-25,0.0
2015-03-05 20:46:14,en,United States,"Burlington, MA","[-71.2112876, 42.47571383]",5,0,nickolasgrubb,friends and family #akron #330 #bbt,,Waking up from sleeping in the car http://t.co/HcjHmjWE6y,18-25,0.0
2015-03-05 20:25:20,en,United States,"Brookline, MA","[-71.10831838, 42.34985033]",1,0,alison_knasin,BU 2018,401 / 617,Chronicles of Alison part II: someone always hits my car right before I actually need to drive it. As in spring break. Like why?!,18-25,0.14285714285714285
2015-03-05 19:57:15,en,United States,"Lynnfield, MA","[-71.02855942, 42.54076756]",4,0,buzzotta,somewhere doing better than you,,"Shoutout who ever wrote ""butt"" in the dirt thats on my car.... You do you ",13-17,0.0
2015-03-05 19:46:42,en,United States,"Burlington, MA","[-71.20235744, 42.50111237]",0,0,ChyaBoySamson,Hawks LW - when she saw me cookin eggs she thought i was back at it,MA/NH,"While u wishin on that fallin star, I'm in a foreign car smokin out with the doors ajar",13-17,-0.125
2015-03-05 18:34:38,en,United States,"Saugus, MA","[-71.02392657, 42.48205238]",3,1,laurencraig4,SAC '18,,Katies ex boyfriend has a picture of me in his car ahahah,13-17,0.0
2015-03-05 18:05:26,en,United States,"Beverly, MA","[-70.84093636, 42.55309566]",0,0,car_ol_ine,Endicott College,413 | 978 ,Love that they have sushi now  http://t.co/QiubtAebXW,13-17,0.5
2015-03-05 17:25:35,en,United States,"Brockton, MA","[-71.03783419, 42.0888514]",0,1,YungYammed,,,I haven't washed or cleaned the inside of my car in so long lol,13-17,0.375
2015-03-05 17:12:52,en,United States,"Norwell, MA","[-70.87701657, 42.17128223]",0,0,ThatAsh_Hole13,I am made entirely of flaws stitched together with good intentions,,This wicked hot cop is in the .. Im about to commit a crime so he'll take me on a car ride,13-17,0.25
2015-03-05 17:00:53,en,United States,"Boston, MA","[-71.100332, 42.3221066]",0,0,PunkyGang,Mommy-to-be (April 24th). I sing a lot & I wish a lot. #NewMusic on my soundcloud link.,Bostonian,Im actin like I wasnt in a car accident earlier.,13-17,0.0
2015-03-05 16:12:33,en,United States,"Tewksbury, MA","[-71.23178479, 42.61091111]",1,0,Chels_marge,IDFWY instagram: @chels_marge,,My car being broken is probably the biggest inconvenience,18-25,-0.4
2015-03-05 15:34:12,en,United States,"Somerville, MA","[-71.1190404, 42.4047584]",0,0,Alysha_Smiles17,"Call me Alysha, M.A. Foxy Brown; cute and sweet, but no she dont mess around. One Masters degree down one more to go. #ForeverStudent instagram: @Alyshasmiles17",Massachusetts ,"""#MyMorningHasBroken Part 3:"" My housemates  spills an old Ginger ale all over the car, and I burn my mouth to hell on Chia and vanilla tea.",18-25,0.1
2015-03-05 15:32:15,en,United States,"Somerville, MA","[-71.1190423, 42.4047582]",0,0,Alysha_Smiles17,"Call me Alysha, M.A. Foxy Brown; cute and sweet, but no she dont mess around. One Masters degree down one more to go. #ForeverStudent instagram: @Alyshasmiles17",Massachusetts ,"#MyMorningHasBroken Part 2: Land lady offers me a ride to campus. ""SURE!"" *walk to car, fall on ice, bust my legs, and gash my hand*",18-25,0.3625
2015-03-05 14:26:34,en,United States,"Boston, MA","[-71.07138949, 42.36114371]",1,0,aelscha,"Neuroscience, cognitive psych, knitting, food, and fandom. In Boston.","Boston, MA (more or less)",is there a duck on this #mbta car? I swear I hear quacking.,13-17,0.0
2015-03-05 13:46:16,en,United States,"Avon, MA","[-71.06865072, 42.13221054]",1,0,thatchickcarly,"21!! , taken. became a mother 7/11/13 to peyton . wanderlust.",Mass,"Shower, marylous, car shopping, errands!!! Nice day off I guess",13-17,0.6
2015-03-05 13:24:47,en,United States,"Weymouth, MA","[-70.9430283, 42.1715036]",0,0,DreyaDreyDre,And what do you benefit if you gain the whole world but lose your own soul? Is anything worth more than your?,,I just ran a stop sign because my car just slid passed it .,13-17,0.0
2015-03-05 12:21:37,en,United States,"Chelsea, MA","[-71.04682943, 42.38570795]",0,0,rregitano,Life is short; Live it! dj + engineer + entrepreneur...,"Boston, MA","This car thinks it's Spider-Man, except all it is doing is causing massive traffic getting into https://t.co/EAAMrq3ZDj",18-25,0.0
2015-03-05 11:58:01,en,United States,"Newton, MA","[-71.24883217, 42.34601243]",1,0,zepriceisright,"Gentlemen, you had my curiosity. But now, you have my attention. http://t.co/I1GOjWFOXB",,Woke up to a nice dent on the hood of my car.... Fml,18-25,0.6
2015-03-05 06:01:43,en,United States,"Randolph, MA","[-71.0512975, 42.1625847]",0,1,RunUpInCHANEL,"Officially Ts Cache ` Diamonds |Respect Me At My Highest,Love Me At My Lowest.|",,"@PrettyBanks_ awwwww,thanks booboo. I try and thangs but as always be succeeding poont.  lol,and congrats on car baybee! summer ready!!!",18-25,0.390625
2015-03-05 04:30:20,en,United States,"Pinehurst, MA","[-71.22071664, 42.53736066]",0,2,KristinSelian,,Massachusetts ,Ok this is why I'm such a psycho about what you do/bring in my car everyone. Doesn't matter who does what everyone is charged. #OneBadChoice,13-17,0.25
2015-03-05 04:21:56,en,United States,"Malden, MA","[-71.0495915, 42.4405146]",0,1,JONBENETFAN1,"Gio | they/them/their(s)//ze/hir///Giovanni | queer, feminist, socialist, artist, political environmentalist, furry, empath, ideaot fricker, dumb bad and sad ok","Malden, Massachusetts",A lion opened someone's car door on a safari with its mouth. :3,13-17,0.5
2015-03-05 04:15:02,en,United States,"Randolph, MA","[-71.048356, 42.1814687]",0,0,_THEREALSLOWMO,S K L I F F M U Z I C,TAXACHU$$ETT$,YOU'RE SOMETHING LIKE MY CAR.  . CUS THE KEYS TO DEM IS LIKE THE KEYS TO YOU,18-25,0.0
2015-03-05 02:58:22,en,United States,"Brookline, MA","[-71.16240304, 42.3239729]",2,0,nickyyreneee,Put milksteak she'll know what it is,,"The best feeling is finishing a midterm, driving home, having your car stall on a main road, and waiting 3 hours for AAA #thelittlethings ",13-17,0.5833333333333334
2015-03-05 01:37:51,en,United States,"Boston, MA","[-71.0641846, 42.35327523]",0,0,thanksforvenom,I hate my weaknesses they made me who I am,Boston,"@Jman4756 eh still working on it, I'm at work but I'll try and get my car out once I'm home",13-17,0.0
2015-03-05 00:54:56,en,United States,"Medford, MA","[-71.09382916, 42.43679117]",4,0,lyndseyhogaan,tiger,snapchat: lyndseyhogan,get in the car and me and my moms song is playing on the radio. she's always with me,13-17,0.0
2015-03-04 23:42:57,en,United States,"Walpole, MA","[-71.26779207, 42.12626841]",2,0,emily_eww,um.,,my mothers car hates me i swear. WHY DO YOU HATE ME JEANINE. I DIDNT GIVE YOU THE GOD AWFUL NAME. IM NOT THE ONE YOU SHOULD HATE JEANINE.,13-17,-0.8666666666666667
2015-03-04 23:05:51,en,United States,"Boston, MA","[-71.13573777, 42.34805185]",2,0,dansaysget,Thinker | Drinker | Traveler | Mess. Hold it against me if you must. Instagram: @dansaysget,"Boston, Massachusetts",@AAAnews @Hertz YALL must be joking trying to charge me $500 dollars for a week car rental. You PLAY!!! Economy my ass this is a scam,26-35,0.0
2015-03-04 23:03:58,en,United States,"Quincy, MA","[-71.02887992, 42.2756851]",1,1,billykaos,"Epicurious Equity Trader w serious GAS (gear aquisition syndrome) for Guitars, Cameras and Marinium",Boston,".@MBTA_CR  Some lady just got on intercom: ""we need air in this car people are sweating profusely were gonna pass out"" middleboro 440pm",18-25,0.0
2015-03-04 23:03:45,en,United States,"Weston, MA","[-71.3120593, 42.33524697]",1,0,lilylalocaa,21. Estudiante de Negocios de la Msica. Insta/Snap: @lilylalocaa,barcelona | boston | ,"Got in the car &amp; my little brother said ""can we listen to Mal sing?!"" ",13-17,-0.234375
2015-03-04 23:03:44,en,United States,"Marblehead, MA","[-70.8671578, 42.50936641]",4,0,angelaxo_xo,snapchat ; angelaxo_xo,Salem,Love having a car with no where to ever go lmao,13-17,0.55
2015-03-04 23:02:09,en,United States,"Boston, MA","[-71.07009044, 42.33399601]",1,0,valentinemaker,,Boston,Thanks @_tmorrison  my car still smells like weed. #420,13-17,0.2
2015-03-04 22:42:41,en,United States,"Boston, MA","[-71.15106647, 42.34381927]",0,0,colleenglenney,"Lover of all things music, dogs, laughter, and the outdoors. Berklee. Living kidney donor.","Boston, MA","You know there's a lot of snow still on the ground when you can still play ""Snowpile or car?""",13-17,0.0
2015-03-04 22:08:15,en,United States,"Boston, MA","[-71.10193922, 42.33558333]",3,0,BrettOOtis,"Interested in all things #food, from nutrients to recipes to policies. | Editorial/Comm. @HarvardHSPH | @EmersonCollege Journalism Alum | Opinions are my own.","617, 508, & 860",Have to laugh @ this pic from family in CT. An @MBTA Green Line car causing delays off the track &amp; in another state! http://t.co/lAySIcE1TD,26-35,0.024999999999999994
2015-03-04 21:50:22,en,United States,"Arlington, MA","[-71.17225511, 42.41959486]",0,0,Ave3realestate,"Avenue 3 is a full-service, online RE Company covering the Greater Boston Area. Follow us for timely tips on buying, selling & maintaining real estate.","Cambridge, MA","What was bad news is now good news. I never got around to ""falling back""on the clock in my car. I https://t.co/ZvIerAkWYQ",13-17,5.551115123125783e-17
2015-03-04 21:24:32,en,United States,"Cambridge, MA","[-71.1413534, 42.3810244]",0,0,MabeLMcfable,In the cut Twisting some $hit #RealFem #Virgo . instagram- @MaybeitsMABELeen.,#PrettyLittlestoners,Tryba buy a car.,13-17,0.0
2015-03-04 21:10:50,en,United States,"Boston, MA","[-71.0716439, 42.28377547]",0,0,x__FuckinnLegit,,louisiana. ,if my car get towed im fucked .,18-25,-0.6
2015-03-04 21:01:34,en,United States,"Newton, MA","[-71.25790701, 42.32552681]",0,0,corinna_p,"hotel & travel lover ; one of nine ; italian. red velvet cupcakes, and tacos are love. family will always come first.",boston,'frozen' soundtrack during this car ride. gianna's request. ,13-17,0.0
2015-03-04 20:52:22,en,United States,"Waltham, MA","[-71.23765357, 42.37859683]",0,0,ernathegreat,Take my picture by the pool cause I'm the next big thing,Merrimack College,@shann_bartkus oh definitely worse than merrimack. My car looks like I went off roading and I feel like I might have whiplash,26-35,-0.4
2015-03-04 20:46:10,en,United States,"Stoughton, MA","[-71.11637858, 42.09277892]",0,0,simonen99,,Stoughton Massachusetts,Mom can't even say hello when I get it the car. Just immediately asks me about how someone else is doing ,13-17,0.0
2015-03-04 20:30:52,en,United States,"Peabody, MA","[-71.01559332, 42.55276322]",0,0,LadyKaela_,No grey area,Boston,Car shopping tomorrow ,13-17,0.0
2015-03-04 19:56:06,en,United States,"Watertown, MA","[-71.17869053, 42.37020045]",0,0,ladyraidertribe,,,"Just heard fan bus cancelled. I know #raidernation will make it to games by car, dog sled, or parachute. Stand up and support #rolltribe",13-17,0.0
2015-03-04 17:39:01,en,United States,"Stoughton, MA","[-71.08617663, 42.1293754]",0,0,thatchickcarly,"21!! , taken. became a mother 7/11/13 to peyton . wanderlust.",Mass,"Tomorrow I'm going car shopping though, just looking. Debating on financing or buying out right",13-17,0.2857142857142857
2015-03-04 16:20:28,en,United States,"Boston, MA","[-71.1096946, 42.33148601]",0,0,littttlemermaid,the real little mermaid. religious views: rajon rondo.,where the wild things are,@Toe_Mas10 there's a car alarm in the background of Beyonc's crazy in love remix! Maybe it's a Roc thing ,13-17,0.012500000000000011
2015-03-04 16:12:39,en,United States,"Brookline, MA","[-71.11480111, 42.33192004]",0,0,evmccann,insta:evmccann,NYC via boston and back to BOS,I just want to snow to be gone so I can bring my car back into the city! #thembtasucks,18-25,0.0
2015-03-04 15:01:25,en,United States,"Walpole, MA","[-71.22351847, 42.13049388]",0,0,miranry49,,,Almost took a personal day since it's 40 degrees out and desperately want to vacuum my car out &amp; give it a bath #springcleaning ,26-35,-0.20277777777777775
2015-03-04 14:59:49,en,United States,"Cambridge, MA","[-71.1055469, 42.3651355]",0,0,godbodyshit,"Peace, Love & Light....","Lawtown, Rachetchusetts",@Banikid my red car has got me into $1000's of trouble DONT DO IT,13-17,-0.1
2015-03-04 14:23:16,en,United States,"Milton, MA","[-71.04938328, 42.27636766]",0,0,shvdes, evan willard,Boston,This traffic is so brutal I'm about to just start beating it in the car,26-35,-0.875
2015-03-04 14:20:03,en,United States,"Medford, MA","[-71.09640316, 42.4352054]",1,0,_crawlersout,guess whos back ,,rly hope theres not alot of snow on my car,13-17,0.0
2015-03-04 12:53:59,en,United States,"Brockton, MA","[-70.9869114, 42.084345]",0,0,Kelcnote,take your fast car and keep on driving,,Car in front of me has three pro life stickers and a pro life license plate #wegetit,18-25,0.0
2015-03-04 12:15:47,en,United States,"Burlington, MA","[-71.17774199, 42.52195776]",0,0,ariana_dianne,basically at the point where I'll be picking the college i'm attending from a hat,,Pam just left the house and took my car keys so ariana will be staying in bed today,26-35,0.0
2015-03-04 12:05:15,en,United States,"Boston, MA","[-71.06039677, 42.27739499]",1,0,goodrat,"Painter. Celtic punk | Boston Bruins, Red Sox & stout.","Dorchester, MA",@sweetness3737 Whose car we gonna take?,13-17,0.0
2015-03-04 11:45:00,en,United States,"Cambridge, MA","[-71.11010503, 42.36898664]",0,0,Steven_Strauss,John L. Weinberg/Goldman Sachs & Co. Professor at Princeton University's Woodrow Wilson School. The usual disclaimers apply,Cambridge and Princeton ,BreakingNews: New Premium Uber Service Lets Users Commandeer Any Car http://t.co/wDZ1nR38CG http://t.co/nj3xdElfur,13-17,0.13636363636363635
2015-03-04 08:10:48,en,United States,"Danvers, MA","[-70.96781245, 42.57710465]",0,0,cnoel21,"writer, music blogger, Red Sox fan // 'nothing fancy and really not that popular'",new hampshire,Car is being towed. Fuck tonight.,18-25,-0.4
2015-03-04 04:50:57,en,United States,"Boston, MA","[-71.12199476, 42.27994516]",1,0,AKissFromDaddy,"My IQ is room temperature and fish scares me, but Im kind to animals and small children. Want more? Follow! I tweet a lot of videos.",Boston,"@darrylwalter: Good point, students can't even rent a car, they sure don't need guns on campus. #NightlyShow #gunsense #GunControl ",13-17,0.6
2015-03-04 03:18:41,en,United States,"Boston, MA","[-71.07873352, 42.34806207]",2,0,Momma_E123,,,Not sure who's car it was but oh well farewell tour 2015 http://t.co/MfP5OsUIym,13-17,-0.25
2015-03-04 03:15:40,en,United States,"Weymouth, MA","[-70.95857999, 42.17575699]",1,1,jeffrey_sewell,i have toxic tendencies,,I'm so psyche 2 b able to drive and have my own car because whenever someone pisses me off I can flip out and get in my car and drive away,18-25,0.55
2015-03-04 02:46:00,en,United States,"Boston, MA","[-71.1569028, 42.28041157]",0,0,starkey02132,GIGGITY GIGGITY GOO.....LETS HAVE SEX,West Rox,SNOW??? AGAIN? someone wrote this on my car Hahahah.....              P.S.........just kidding I https://t.co/Aex9LU2tOc,13-17,0.0
2015-03-04 02:29:21,en,United States,"Boston, MA","[-71.0590787, 42.30800663]",0,0,__Chasey,Just in it for the placements | The Brohegans | obeynchase@me.com,BOSTON ,"Just dropped off a man with a million in the BANK because he doesn't own a car . 

Sit with that for just a moment",26-35,-0.3
2015-03-04 01:40:33,en,United States,"Framingham, MA","[-71.43604589, 42.29283949]",1,0,gdiz_94,FSU '16 | 413,,I always feel like a dog in a car when I have to stand on the shuttle.,13-17,0.0
2015-03-04 01:11:04,en,United States,"Salem, MA","[-70.9069413, 42.5311833]",0,0,paul_manley,whiskey drinker. burrito eater. nothing but nonsense. i always have something to say. i rule. fact,swampscott ma,Do I look like the kind of person you switch the radio from zlx to 969 to when I get in the car?,13-17,0.6
2015-03-04 01:10:49,en,United States,"Boston, MA","[-71.07970236, 42.30248914]",0,0,Jonmicol,I'm just a Puerto Rican dude who likes to smash...plantains. Mofongo bitches! google it. Tweets of stone!! snapchat: Jonmicol,"Boston, MA",The wife keeps telling me to just chill and enjoy the car but she doesnt understand. I gotta make the car clean to feel good in it.,18-25,0.48888888888888893
2015-03-04 00:50:50,en,United States,"Beverly, MA","[-70.83931331, 42.55131815]",0,0,p_rayn,"Jack of All Trades, Master of None
 NBHS '14 Endicott College '18","New Haven, CT",@_taramatteo lol like us leaving our flooded tent to sleep in a car??,13-17,0.8
2015-03-04 00:31:56,en,United States,"Weymouth, MA","[-70.97173186, 42.17954085]",0,0,em_flemmm,"yo soy la princesa, comprende mis white lines",mythic bitch,first car @ no i don't have my license https://t.co/OeCb8wMfnc,18-25,0.25
2015-03-03 23:57:56,en,United States,"Boston, MA","[-71.0670445, 42.354805]",0,0,fabfrenchie,"Mom of 2 of the best little people in the world, Wife to the most patient man, Workaholic, Deal Geek, New Yorker, Bostonian, Learning about life, by living it.",Boston,Pretty view but my car is a ridiculous distance from my building due to the train issues! #boston https://t.co/mWxJZkowkz,13-17,-0.0798611111111111
2015-03-03 23:57:39,en,United States,"Arlington, MA","[-71.1772984, 42.4345716]",1,0,netty_lang,,Boston,@_alicialavoie you seriously need a bubble around your car!,13-17,-0.41666666666666663
2015-03-03 23:31:23,en,United States,"Somerville, MA","[-71.10406506, 42.37628665]",3,2,houseofwax,Member & Community Relations at the Kendall Square Association @kendallnow. Also please check out @PEI_Kenya to help support secondary education in rural Kenya.,"Somerville, MA","Here's a radical thought: if you live in Boston, haven't dug your car out yet, and are still alive and well then MAYBE YOU DONT NEED A CAR!",18-25,0.13068181818181818
2015-03-03 23:22:09,en,United States,"Weymouth, MA","[-70.97200054, 42.17992335]",3,0,em_flemmm,"yo soy la princesa, comprende mis white lines",mythic bitch,can't wait to go pick up my car,18-25,0.0
2015-03-03 23:14:11,en,United States,"Boston, MA","[-71.15653049, 42.35884861]",3,2,caseypedro,Bentley '18,,Just hit Lauren with my car at IHOP #FreePancakes,26-35,0.0
2015-03-03 22:42:47,en,United States,"Boston, MA","[-71.09078569, 42.28660075]",1,0,elena_kilduff,20. Sophomore. Nichols College. Criminal Justice Major. Italian. Princess IG: elena_kilduff,,It makes me so sad to see old people walking in the cold moving all slow. I wanna get out of my car &amp; carry them ,18-25,-0.325
2015-03-03 22:37:26,en,United States,"Boston, MA","[-71.08703244, 42.29751709]",0,0,elena_kilduff,20. Sophomore. Nichols College. Criminal Justice Major. Italian. Princess IG: elena_kilduff,,Currently close to pissing my pants in the car,18-25,0.0
2015-03-03 22:31:22,en,United States,"Lynn, MA","[-70.95907317, 42.48882041]",0,0,KaaayB,"20. Regis College '17. Taurus. IG: rissaxo10 #FamilyFirst #Lynn, MA",,My sister has my car  I'm stuck in the house bored.... Need my car back ,13-17,-0.25
2015-03-03 22:17:29,en,United States,"Peabody, MA","[-70.98910576, 42.52261373]",0,0,ariexlle,Mommy to the cutest smartest toddler ever  Bentley 7.7.12,Peabody,Hoping everything works out in our favor for once and we can bring home this beauty of a car soon ,18-25,0.0
2015-03-03 21:16:35,en,United States,"Malden, MA","[-71.04701044, 42.42980888]",1,0,alisha_lepage,,,"""Your car will be ready at 10 am""
.. Shows up at 4 o'clock 
""Oh you're early""",26-35,0.15000000000000002
2015-03-03 20:53:01,en,United States,"Saugus, MA","[-71.0237521, 42.47215238]",1,0,shannongayron,"happy, free, confused, & lonely at the same time","saugus, ma",so i can drive a car at 16 &amp; 1/2 but i can't buy deicer for my cars windshield unless im 18... makes perfect sense!!!!,18-25,1.0
2015-03-03 20:44:25,en,United States,"Boston, MA","[-71.063062, 42.3652188]",2,0,JONBENETFAN1,"Gio | they/them/their(s)//ze/hir///Giovanni | queer, feminist, socialist, artist, political environmentalist, furry, empath, ideaot fricker, dumb bad and sad ok","Malden, Massachusetts",@Flinchthefur @Cellmate I almost crashed my car because of this tweet,13-17,0.0
2015-03-03 20:28:46,en,United States,"Tewksbury, MA","[-71.20021605, 42.58734436]",6,0,kateotiss,"Be happy, it drives people crazy ",,Me and Shelby just witnessed a seagull nail the window of a car and straight out died right infront of us #byebyebirdy,13-17,0.24285714285714285
2015-03-03 20:14:23,en,United States,"Brockton, MA","[-71.00235355, 42.07715139]",0,0,amandalemoyne,"#87 on the field, #5 on the court, no.1 in our hearts #rip chuilli","brockton, ma",WB needs to do something about this parking lot situation so my car doesn't end up even more banged up,18-25,0.5
2015-03-03 19:23:32,en,United States,"Abington, MA","[-70.93754724, 42.12804683]",1,0,PmL_SickStory,"I'm nice for no reason, probably fucking your bitch. Your moms favorite pro. Future porn star. Abington High 2015 #SoonToBeCali #TheFamily #Celtics GT-StorySick",Dot BostoN,"Found this cleaning my uncles car, I don't even fucks with fireball but we in there http://t.co/olN8tiveE1",13-17,0.0
2015-03-03 19:02:52,en,United States,"Abington, MA","[-70.9533589, 42.1183965]",1,0,PmL_SickStory,"I'm nice for no reason, probably fucking your bitch. Your moms favorite pro. Future porn star. Abington High 2015 #SoonToBeCali #TheFamily #Celtics GT-StorySick",Dot BostoN,Whoever put that pad on thotty's car  I'm crying,13-17,-0.2
2015-03-03 18:42:38,en,United States,"West Concord, MA","[-71.37589807, 42.45324687]",0,0,vgoddard03,"She designed a life she loved. 
SAC '16 Manchester, NH Littleton, MA",,Mom has granmys car today and she sucks at driving it. I think she's almost killed us 6 times.,13-17,-0.3
